Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
0	-4317.159	-4595.582	278.4238	0.168439	0.174544	0.158209	0.952996	0.0943243	0.237936	0.0455288	0.22355	0.00349311	0.116876	0.0890351	0.0944833	0.301544	0.214399	0.0135771	0.00730918	0.185953	0.0759569	0.127585	0.0947488	0.0208934	0.101959	0.167808	0.11815	0.296498	0.103457	0.11317	0.0750865	0.0873553	0.110646	0.0869819	0.143613	0.40578	0.170186	0.0231146	0.0509524	0.029858	0.0829889	0.011603	0.0537605	0.150981	0.12491	0.0678679	0.0325509	0.0997663	0.0677964	0.0561175	0.00578483	0.0869083	0.126571	0.0592106	0.00757534	0.0529527	0.111655	0.0214892	0.0545163	0.214207	0.041408	0.0328925	0.00280565	0.016822	0.00724529	0.103168	0.00537884	0.0357897	0.0714294	0.0575697	0.074184	0.10913	0.118877	0.102679	0.015519	0.0725745	0.0748304	0.178234	0.0333853	0.121098	0.213157	0.0479515	0.10825	0.149826	0.0989723	0.0668502	0.00134183	0.0431921	0.262382	0.0117694	0.142805	0.0186154	0.378673	0.145729	0.0287858	0.00189037	0.286982	0.130695	0.0315577	0.106125	0.0314786	0.00749404	0.122443	0.0468344	0.0608699	0.0190773	0.063178	0.0207801	0.04876	0.111888	0.049355	0.00104751	0.0284628	0.0602456	0.108442	0.0920026	0.0149053	0.0168318	0.164935	0.0227455	0.0152183	0.0548756	0.0568499	0.221778	0.0872506	0.172577	0.0144795	0.0105033	0.0193849	0.232554	0.122476	0.0617119	0.0156316	0.0949866	0.0148051	0.03643	0.0211453	0.0668488	0.258664	0.0183199	0.108299	0.0079712	0.010137	0.000637446	0.0896425	0.0885447	0.0311915	0.156459	0.111127	0.0237097	0.0547338	0.09607	0.119426	0.0872369	0.00258128	0.0794261	0.229731	0.0782394	0.354015	0.338015	5.033193	0.306827	0.447852	0.552148	0.693173	0.389771	0.631592	0.866443	1.15414	1.5833	2.56561	0.6812724	0.0117944	0.0122219	0.0110781	0.0667306	0.00660477	0.0166607	0.00318802	0.0156534	0.000244594	0.00818389	0.00623441	0.00661591	0.0211147	0.0150126	0.000950695	0.000511803	0.0130208	0.00531865	0.00893373	0.00663449	0.001463	0.00713937	0.0117503	0.00827308	0.0207613	0.00724423	0.00792438	0.0052577	0.00611679	0.00774762	0.00609064	0.0100561	0.0284135	0.0119168	0.00161853	0.00356779	0.00209072	0.00581105	0.000812467	0.00376442	0.010572	0.00874647	0.00475224	0.00227928	0.00698583	0.00474723	0.00392946	0.000405065	0.00608549	0.00886276	0.00414604	0.00053044	0.00370785	0.00781827	0.00150472	0.00381734	0.0149992	0.00289947	0.00230319	0.000196457	0.00117791	0.000507329	0.00722401	0.000376637	0.00250606	0.00500162	0.00403114	0.00519451	0.00764148	0.00832398	0.00718979	0.00108667	0.0050818	0.00523977	0.0124803	0.00233771	0.00847954	0.0149257	0.00335766	0.0075799	0.0104911	0.00693023	0.00468098	9.39578e-05	0.0030244	0.0183725	0.000824113	0.00999949	0.00130349	0.0265154	0.0102042	0.00201564	0.000132367	0.0200951	0.00915151	0.00220973	0.0074311	0.00220419	0.000524747	0.0085737	0.00327943	0.00426223	0.00133583	0.00442385	0.00145507	0.00341427	0.00783462	0.00345594	7.33489e-05	0.00199302	0.00421851	0.00759331	0.0064422	0.0010437	0.00117859	0.0115491	0.00159269	0.00106562	0.0038425	0.00398074	0.0155293	0.00610946	0.0120842	0.00101388	0.000735463	0.00135737	0.0162839	0.00857603	0.00432119	0.00109455	0.00665115	0.00103668	0.0025509	0.00148064	0.00468089	0.0181122	0.0012828	0.00758329	0.000558159	0.000709814	4.46352e-05	0.00627694	0.00620007	0.00218409	0.0109556	0.00778135	0.0016602	0.00383257	0.006727	0.00836242	0.00610849	0.000180746	0.00556157	14.28124	4.551542	0.297645	0.445054	0.554946	0.702355
36	-4292.774	-4592.238	299.4633	0.000740239	0.0027646	0.00182412	0.0020654	0.000540117	0.000112648	0.00205503	0.000497829	9.66334e-05	9.86891e-05	0.00196817	0.000798515	0.000515408	0.00116867	8.46961e-05	0.000203488	0.00122268	0.000167407	0.000732447	0.000322933	0.000177107	0.000761201	0.000620606	0.000330979	0.00111543	0.000596112	0.000787684	0.000611364	9.40726e-05	0.000459898	0.000427502	0.000533963	0.00244051	0.000896284	0.000530336	0.000142871	6.17076e-05	0.000276978	0.000382371	0.000381446	0.000669381	0.000304888	0.000458458	0.000123761	0.000582147	0.000490417	0.000919914	4.80011e-05	0.000127779	5.57646e-05	0.000251137	0.000157802	0.00037289	0.000122058	0.00015686	0.000440095	0.000499072	1.55165e-05	0.00080876	0.000106189	0.000167418	0.000205499	0.000359213	0.000282948	0.000144549	1.57137e-05	0.000215574	0.000507191	0.000174376	0.000967632	0.000612972	0.00030219	0.000826036	4.53849e-05	0.000880415	0.000797952	9.01891e-05	0.000579537	0.000252494	0.00048359	0.000233938	0.000665875	0.000291883	0.000442361	0.000320032	0.00110575	1.06373e-05	0.000851513	0.000427646	0.000511041	9.85071e-05	0.000101454	0.000112599	7.80531e-05	3.67737e-05	0.00047417	0.00032167	0.00011248	0.00180336	9.48364e-05	5.8903e-05	0.000305773	0.00116226	0.000872231	7.82017e-05	0.000176885	7.25244e-05	0.000522244	1.10628e-05	0.000792123	0.000397861	7.64218e-05	0.00023085	0.000397743	0.000566047	7.60279e-06	0.00130198	0.000113689	0.000368299	9.38993e-05	0.000858541	0.00064556	0.000143965	0.00107257	0.000157913	0.00117681	0.000191157	1.50552e-06	0.00026275	4.08058e-05	0.000729128	0.000160024	0.000104873	0.000175744	0.000119625	0.000376837	6.29731e-05	0.000323482	3.10814e-05	0.000358411	0.000293998	0.00012849	0.000312335	0.000296968	1.55486e-05	0.000222121	0.000285243	0.00014037	5.95883e-05	6.78724e-05	0.000760186	5.84387e-05	0.00142913	0.198663	0.412352	0.154589	0.234395	3.532981	0.272973	0.437266	0.562734	0.727027	0.00339588	0.0624941	0.421041	2.37507	16.0015	294.475	4.110786	0.0104266	0.0389407	0.0256935	0.0290922	0.0076078	0.00158669	0.0289461	0.00701216	0.00136113	0.00139008	0.0277226	0.0112475	0.00725977	0.0164613	0.00119298	0.00286623	0.017222	0.00235801	0.0103169	0.00454867	0.00249463	0.0107219	0.00874153	0.00466199	0.0157114	0.00839652	0.0110949	0.00861135	0.00132506	0.00647789	0.00602156	0.00752112	0.0343758	0.0126246	0.00747003	0.0020124	0.000869181	0.00390137	0.00538588	0.00537285	0.00942855	0.00429449	0.0064576	0.00174323	0.00819981	0.00690776	0.0129574	0.000676118	0.00179982	0.00078547	0.00353738	0.00222272	0.00525234	0.00171924	0.00220945	0.00619895	0.00702966	0.000218557	0.0113918	0.00149572	0.00235816	0.00289455	0.00505969	0.00398545	0.00203605	0.000221335	0.00303647	0.00714402	0.00245617	0.0136296	0.008634	0.00425649	0.0116351	0.000639267	0.0124011	0.0112395	0.00127036	0.00816305	0.00355649	0.0068116	0.00329513	0.00937917	0.0041113	0.00623086	0.0045078	0.015575	0.000149831	0.011994	0.0060236	0.00719825	0.00138752	0.00142902	0.00158601	0.00109941	0.000517975	0.00667891	0.00453088	0.00158434	0.0254011	0.00133582	0.000829676	0.00430695	0.016371	0.0122858	0.00110151	0.00249151	0.00102154	0.00735605	0.000155825	0.0111574	0.00560406	0.00107644	0.00325163	0.00560239	0.00797304	0.000107089	0.0183389	0.00160136	0.00518766	0.00132262	0.012093	0.00909302	0.00202781	0.0151076	0.00222428	0.016576	0.00269253	2.12059e-05	0.00370096	0.000574769	0.0102701	0.00225401	0.00147718	0.00247544	0.00168497	0.00530793	0.000887006	0.0045564	0.000437797	0.00504839	0.00414111	0.00180984	0.00439939	0.00418293	0.00021901	0.00312868	0.00401778	0.00197718	0.00083933	0.000956015	0.0107076	0.000823136	0.02013	0.07099513	3.313293	0.266373	0.435109	0.564891	0.733627
72	-4311.768	-4607.245	295.4765	0.000681436	0.00149926	0.0019092	0.000988944	0.000548906	0.000236975	0.00262544	0.000498915	5.22019e-05	2.80671e-05	0.00146859	0.00101347	0.000451569	0.000495578	0.000209656	0.000168203	0.00145682	0.000127449	0.000439481	0.000275286	0.000825018	0.000635131	0.000607879	0.000216484	0.00094579	0.000577326	0.000533708	0.000536983	0.000156507	0.000489106	0.000324267	0.000989213	0.00183211	0.000898774	0.000151622	0.000265376	0.000188854	0.000488973	0.000287196	0.000329745	0.000797569	0.000237005	0.000408194	0.000116756	0.00025794	0.000305827	0.000952856	0.000210934	0.000189959	0.000102222	7.62541e-05	0.000140557	2.81581e-05	0.00012469	0.000287814	0.000407335	0.000543641	0.00029352	0.000131087	8.0924e-05	0.000102231	0.000175324	0.000342855	0.00124489	0.000411509	1.1141e-05	0.000182917	0.000217921	0.000536721	0.000356304	0.00100139	0.000226313	0.000807478	0.00042365	0.0013096	0.00110967	9.37476e-05	0.000235848	0.000513576	6.65854e-05	0.000195871	0.000426169	0.000107185	0.000478478	0.00029375	0.000126355	0.000249717	0.000107234	2.91769e-05	0.00148071	0.00022587	0.000245842	0.000117284	0.000182967	5.61655e-05	0.000822804	0.000205728	2.71824e-05	0.000849003	0.000161677	4.13087e-05	5.07425e-05	0.00053782	0.000295907	0.000289005	5.77058e-05	0.000173428	0.000400299	9.72436e-06	0.000905505	0.000534218	0.000202842	0.000121946	8.26091e-06	0.000322458	1.26404e-05	0.00254634	0.000139554	0.000474049	0.000123161	0.00120057	0.000281953	0.000139883	0.000710281	0.000154193	0.00076268	0.000240859	4.59713e-05	0.00057749	0.000201139	0.000651584	8.10823e-05	5.88068e-05	0.000369506	0.000395088	0.00017511	0.00156815	0.000739403	0.000228587	0.000508766	0.000255688	0.000122537	0.000434813	0.000224012	0.000589662	8.21945e-05	0.000153102	0.000164912	0.000156706	0.000193889	0.000177839	0.000105057	0.000309077	0.268869	0.210952	0.312607	0.207572	13.69695	0.380175	0.468763	0.531237	0.619824	0.00331389	0.0617536	0.419478	2.38392	16.1934	301.76	4.128458	0.0101381	0.0223054	0.0284043	0.0147131	0.00816641	0.00352563	0.0390603	0.00742266	0.00077664	0.000417572	0.0218491	0.015078	0.00671826	0.00737302	0.00311918	0.00250246	0.0216741	0.00189614	0.00653842	0.0040956	0.0122743	0.00944923	0.00904379	0.00322077	0.0140711	0.00858924	0.00794029	0.00798903	0.00232845	0.00727673	0.00482431	0.0147171	0.0272574	0.0133716	0.00225577	0.00394817	0.0028097	0.00727476	0.0042728	0.00490582	0.0118659	0.00352607	0.00607295	0.00173706	0.00383753	0.00454997	0.0141762	0.00313819	0.00282614	0.00152082	0.00113448	0.00209116	0.000418925	0.0018551	0.00428198	0.00606018	0.00808808	0.00436687	0.00195026	0.00120396	0.00152096	0.0026084	0.00510086	0.018521	0.00612227	0.000165751	0.00272137	0.00324215	0.00798513	0.00530095	0.0148982	0.00336699	0.0120133	0.00630291	0.0194837	0.0165092	0.00139474	0.00350886	0.00764078	0.000990632	0.00291409	0.00634038	0.00159466	0.00711861	0.00437031	0.00187986	0.00371519	0.00159539	0.000434083	0.0220295	0.0033604	0.00365754	0.0017449	0.00272211	0.000835609	0.0122414	0.00306074	0.000404409	0.0126311	0.00240536	0.000614574	0.000754927	0.00800147	0.00440239	0.00429971	0.000858524	0.0025802	0.00595549	0.000144675	0.0134718	0.00794789	0.0030178	0.00181426	0.000122903	0.00479741	0.00018806	0.0378834	0.00207624	0.00705271	0.00183234	0.0178616	0.00419478	0.00208112	0.0105673	0.00229403	0.0113469	0.0035834	0.000683943	0.00859167	0.00299247	0.00969401	0.00120631	0.000874905	0.00549736	0.00587797	0.00260521	0.0233303	0.0110006	0.00340083	0.00756922	0.00380402	0.00182306	0.00646899	0.00333276	0.00877276	0.00122286	0.00227779	0.00245349	0.00233141	0.00288461	0.00264582	0.001563	0.00459833	0.06721508	4.623557	0.299101	0.445501	0.554498	0.700899
108	-4305.501	-4603.756	298.2546	0.00128436	0.00266737	0.001244	0.00106418	0.000609683	0.000414709	0.00280858	0.00024402	4.53445e-05	5.48542e-05	7.33732e-05	0.000998169	0.00244034	0.00106825	0.000166156	7.18541e-05	0.00107353	0.000328505	0.000974598	0.000173237	0.000274742	0.000417135	0.000306378	0.000526319	0.000695322	0.000548738	0.000478987	0.000570039	0.000759369	0.000399744	0.000351993	0.00117376	0.00184121	0.00101284	0.000128128	0.000206755	4.57617e-05	0.000647468	0.000318684	0.000145125	0.00083672	8.80854e-06	0.000364201	0.000465053	0.000152655	6.60328e-05	0.000343585	0.000995473	0.000113788	0.000269953	5.68548e-05	5.01358e-05	6.02374e-05	5.51808e-05	3.63206e-05	0.00042793	0.000100487	0.000169353	0.000726704	2.88169e-05	3.18795e-05	0.000651003	0.000530763	0.000227066	0.000388394	6.76097e-05	0.000669763	8.21349e-05	0.000109762	0.00101831	0.000683607	0.000298189	0.000752451	0.000168508	0.00114941	0.00121088	8.00355e-06	0.000201001	0.000185051	3.56434e-05	6.19688e-05	0.00109161	7.26751e-05	0.000365023	0.000683641	0.000209833	0.000224157	5.97311e-05	4.7054e-05	0.000783948	6.29527e-07	0.000443098	0.000112919	0.000137279	0.000482303	0.000363986	0.00035296	8.49082e-05	0.000951137	5.57445e-05	0.000247176	9.16312e-05	0.000388706	0.000673106	9.37221e-05	8.9777e-05	0.000561153	0.000552433	6.43815e-05	0.000422721	0.000196073	0.000177669	0.000101702	0.000298234	0.00026683	0.00014061	0.00127983	6.14902e-05	0.000531953	5.83263e-05	0.000910732	0.000206015	0.000203588	0.00142268	0.000223509	0.000817519	0.000166729	4.0045e-05	0.000249343	9.16953e-05	0.000708178	0.000228136	3.81584e-05	0.000128929	0.000531796	0.000127919	0.000669094	0.000197799	0.000230752	0.000356153	3.8295e-05	7.63645e-05	0.000417152	0.000411719	0.000128681	1.64482e-05	0.000390006	9.89168e-05	0.000161888	3.1054e-05	0.00039676	5.25778e-05	0.00112851	0.303781	0.221949	0.244246	0.230024	4.867372	0.303808	0.446938	0.553063	0.696192	0.00369398	0.065112	0.426466	2.34485	15.3582	270.711	4.049945	0.0193922	0.040274	0.0187828	0.0160678	0.00920546	0.00626159	0.0424061	0.0036844	0.000684646	0.000828231	0.00110785	0.0150711	0.0368461	0.0161293	0.00250875	0.00108491	0.0162089	0.00496003	0.0147152	0.00261567	0.00414826	0.00629822	0.00462592	0.00794676	0.0104985	0.00828527	0.00723211	0.00860688	0.0114655	0.00603564	0.00531465	0.0177223	0.0278	0.0152926	0.00193457	0.00312174	0.000690945	0.00977597	0.00481173	0.00219121	0.0126334	0.000132998	0.00549898	0.00702173	0.0023049	0.000997014	0.00518771	0.0150304	0.00171805	0.00407596	0.000858437	0.000756988	0.00090951	0.000833162	0.000548397	0.00646121	0.00151723	0.00255702	0.0109723	0.000435099	0.000481341	0.00982934	0.00801387	0.00342842	0.00586428	0.00102082	0.0101126	0.00124014	0.00165727	0.0153753	0.0103216	0.00450229	0.0113611	0.00254426	0.0173547	0.0182828	0.000120844	0.00303487	0.00279405	0.000538171	0.000935653	0.0164819	0.0010973	0.0055114	0.0103221	0.00316821	0.0033845	0.000901866	0.000710457	0.0118366	9.50508e-06	0.00669024	0.00170493	0.00207274	0.00728218	0.00549574	0.00532927	0.00128201	0.014361	0.000841674	0.00373205	0.00138352	0.00586898	0.0101631	0.00141509	0.00135552	0.00847271	0.00834105	0.00097208	0.00638257	0.00296046	0.00268258	0.00153558	0.00450297	0.0040288	0.00212303	0.0193238	0.000928426	0.00803184	0.000880655	0.0137509	0.00311057	0.00307393	0.0214807	0.0033747	0.0123435	0.0025174	0.000604629	0.00376477	0.00138449	0.0106926	0.00344457	0.000576144	0.00194666	0.00802946	0.00193143	0.0101025	0.00298652	0.00348407	0.00537746	0.000578207	0.00115301	0.00629848	0.00621645	0.00194293	0.000248348	0.0058886	0.00149352	0.00244431	0.000468877	0.00599058	0.000793859	0.0170391	0.06623059	4.39996	0.294474	0.444075	0.555925	0.705526
144	-4306.418	-4608.292	301.874	0.00279957	0.00583353	0.00171115	0.0028873	0.000990054	0.000550263	0.00479097	7.88807e-05	0.000352378	0.000464801	0.000433996	0.00126042	0.00197204	0.00168841	0.000181816	1.42316e-05	0.00175174	6.37864e-05	0.000798472	0.000417151	0.000315592	0.000177403	0.000634078	0.000173132	0.00118876	0.000642143	0.000575251	0.000458517	4.73213e-05	0.000639089	0.000376025	0.00139507	0.00212418	0.00117228	0.000319828	0.000273004	0.000453559	0.00055521	0.000492552	0.000414505	0.00101516	4.00141e-05	0.000507824	0.000361502	0.000362043	0.00020757	0.000767214	0.000181606	0.000165434	0.00108783	6.53295e-05	6.54056e-06	0.000164435	0.00130582	9.95523e-06	0.000357747	0.000447049	6.77497e-06	0.00068246	0.000171929	5.83356e-05	0.000632266	0.000795417	0.000393382	0.000481559	0.000137966	0.00012721	0.00117877	0.000266103	0.00123548	0.000136603	0.000617453	0.00016269	0.000619791	0.000585234	0.000897392	2.87571e-05	0.000380414	0.00056931	0.000305791	0.000281657	0.000745871	9.05019e-05	0.000931354	0.000486705	0.000204386	0.0005347	0.000539252	8.37456e-05	0.00072378	5.9047e-05	0.000977655	1.82002e-05	0.00021526	0.000440088	0.000132475	0.000364499	0.000149413	0.00131631	1.25651e-05	0.000335564	0.000112081	0.00137104	0.000436385	0.00146071	0.00012722	0.000387701	0.000966338	0.000349537	0.000512873	0.000122155	0.000753025	0.000443878	0.00105595	0.000421681	3.36226e-05	0.00176681	3.9003e-05	0.000472079	0.000490783	0.000601189	0.000319445	0.000296961	0.00110371	0.000281652	0.0019611	0.000360628	5.53367e-07	0.000664902	0.000507138	0.00064452	0.000177462	0.00033077	2.23406e-05	0.000660095	0.000116833	0.00194758	0.000127909	0.000263088	0.000445241	1.20696e-05	0.000145688	0.000852258	0.000611202	0.000202817	6.78458e-05	0.000207878	9.13033e-05	0.000279169	0.000864295	0.00077843	0.000376203	0.00103939	0.124937	0.402138	0.349676	0.123249	1.4738	0.172943	0.399493	0.600507	0.827058	0.0047714	0.0737683	0.443401	2.2553	13.556	209.582	3.864886	0.0293701	0.0611993	0.0179516	0.0302905	0.0103866	0.00577279	0.0502619	0.000827534	0.00369678	0.00487621	0.00455303	0.013223	0.0206886	0.0177131	0.00190743	0.000149304	0.0183774	0.00066918	0.00837673	0.00437631	0.00331086	0.00186113	0.00665208	0.00181633	0.0124712	0.00673669	0.00603494	0.00481028	0.000496446	0.00670466	0.00394486	0.0146356	0.0222847	0.0122983	0.0033553	0.00286407	0.00475827	0.00582468	0.00516734	0.00434855	0.01065	0.000419787	0.00532756	0.00379251	0.00379818	0.00217761	0.00804881	0.00190522	0.00173557	0.0114124	0.000685369	6.86167e-05	0.00172508	0.0136993	0.00010444	0.00375311	0.00468998	7.10759e-05	0.00715966	0.0018037	0.000611997	0.00663307	0.00834469	0.00412696	0.00505202	0.00144739	0.00133455	0.0123664	0.00279168	0.0129614	0.0014331	0.00647768	0.00170677	0.0065022	0.00613967	0.00941451	0.000301689	0.00399091	0.0059726	0.00320804	0.00295485	0.00782491	0.000949452	0.0097708	0.005106	0.0021442	0.00560952	0.00565727	0.000878571	0.00759315	0.00061946	0.0102565	0.000190937	0.00225829	0.00461694	0.00138979	0.00382395	0.00156749	0.0138094	0.00013182	0.00352039	0.00117583	0.0143835	0.0045781	0.0153243	0.00133466	0.00406736	0.0101378	0.00366698	0.00538053	0.00128152	0.00789996	0.00465671	0.0110779	0.00442384	0.000352733	0.0185355	0.000409179	0.00495256	0.00514879	0.00630705	0.00335129	0.0031154	0.0115789	0.0029548	0.0205738	0.00378333	5.80535e-06	0.00697546	0.00532036	0.00676164	0.00186174	0.00347009	0.000234375	0.00692503	0.00122569	0.020432	0.00134189	0.00276005	0.004671	0.000126622	0.0015284	0.008941	0.00641209	0.00212774	0.000711767	0.00218084	0.00095786	0.00292875	0.00906728	0.00816648	0.00394673	0.0109042	0.09532016	2.463215	0.234164	0.424029	0.575971	0.765836
