Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
192	-4330.991	-4613.441	282.4501	0.430973	0.100096	0.150407	0.318523	5.837854	0.8808895	12.00231	4.188736
198	-4325.044	-4604.468	279.4244	0.268674	0.313216	0.149538	0.268572	3.937704	0.6624337	13.78268	5.701165
204	-4351.082	-4629.379	278.2975	0.262234	0.305708	0.0874802	0.344578	5.69623	0.8369755	13.78268	6.133323
210	-4341.244	-4621.889	280.6446	0.27272	0.376701	0.0535656	0.297013	6.29261	0.8562247	12.52998	5.656411
216	-4318.366	-4598.843	280.4763	0.30262	0.308365	0.0594384	0.329577	3.603601	0.830375	13.24885	5.656411
222	-4330.156	-4613.472	283.316	0.300805	0.306516	0.177209	0.21547	3.885945	0.8712788	11.67138	5.656411
228	-4340.62	-4620.222	279.602	0.339282	0.293091	0.132471	0.235157	3.885945	0.6700551	14.04904	4.168645
234	-4347.026	-4622.039	275.0136	0.336104	0.330817	0.0216634	0.311415	5.130533	0.6703216	15.85413	5.324849
240	-4325.79	-4605.377	279.5872	0.304351	0.265599	0.248752	0.181297	3.992512	0.6852018	13.79483	5.12553
246	-4325.811	-4605.784	279.9725	0.184235	0.117605	0.403834	0.294325	4.305925	0.8245785	12.83613	8.399726
252	-4326.098	-4608.131	282.0334	0.245794	0.189854	0.400019	0.164333	2.089605	0.7602217	12.83613	6.30855
258	-4326.612	-4610.402	283.7902	0.17854	0.244886	0.403295	0.173279	2.354204	0.6790287	12.83613	2.480307
264	-4317.644	-4600.514	282.8708	0.14743	0.461175	0.173156	0.218239	5.100077	0.7239402	11.96851	4.402169
270	-4319.982	-4603.6	283.6183	0.0606043	0.286897	0.568778	0.0837207	2.20713	0.7393435	12.73161	3.147292
276	-4321.725	-4605.23	283.5049	0.26214	0.140516	0.5207	0.0766439	2.61973	0.8877052	12.30935	4.071732
282	-4324.984	-4607.776	282.7919	0.096093	0.269133	0.446143	0.188631	3.746854	0.6611368	12.21822	5.071772
288	-4331.396	-4611.339	279.9431	0.0514436	0.600977	0.238438	0.109142	1.659386	0.6040202	15.05908	2.723649
294	-4329.768	-4616.393	286.6257	0.0397674	0.655909	0.161416	0.142907	2.032074	0.8682861	10.82098	4.391037
300	-4309.218	-4595.503	286.2842	0.0424617	0.700349	0.0618497	0.195339	1.488541	0.8805836	10.94343	5.615703
306	-4303.372	-4589.879	286.5071	0.0234941	0.600098	0.259657	0.11675	3.504895	0.8932884	10.98947	2.339924
312	-4302.614	-4585.61	282.996	0.0425761	0.507212	0.308843	0.141369	1.779102	0.8795511	13.23116	2.885773
318	-4309.844	-4592.052	282.2073	0.0422766	0.496192	0.323233	0.138298	1.600499	0.7367602	13.79053	2.885773
324	-4309.125	-4592.155	283.0298	0.0516794	0.449913	0.387424	0.110983	1.600499	0.8245755	13.31141	2.906394
330	-4321.109	-4603.212	282.1032	0.0516794	0.449913	0.387424	0.110983	1.607666	0.7023797	14.35604	1.550657
336	-4326.408	-4607.968	281.5605	0.0844309	0.461776	0.355871	0.0979223	2.63102	0.7053046	14.32255	1.383559
342	-4318.462	-4605.301	286.8396	0.0764826	0.418304	0.34085	0.164363	2.116842	0.8540314	11.47625	1.858329
348	-4316.805	-4598.602	281.797	0.116802	0.500644	0.32744	0.055114	2.070177	0.7811032	13.7871	2.891658
354	-4308.128	-4594.709	286.5807	0.0607416	0.34587	0.525836	0.0675532	2.677729	1.025292	11.18714	2.203781
360	-4307.34	-4592.77	285.4302	0.098583	0.381758	0.445097	0.0745626	1.670321	0.9042601	12.60647	1.310372
366	-4316.208	-4601.581	285.3734	0.00698876	0.555936	0.303516	0.133559	0.8773558	0.8604321	12.73666	2.017476
372	-4322.993	-4608.572	285.5784	0.05989	0.379763	0.507473	0.0528736	2.186583	0.8498712	12.0454	2.02214
378	-4309.828	-4597.377	287.5493	0.0355542	0.437696	0.485902	0.040848	0.8861047	0.6806605	12.22532	0.8594064
384	-4299.328	-4586.16	286.8318	0.074558	0.419994	0.466252	0.0391961	1.463075	0.8546555	12.22263	0.8594064
390	-4309.486	-4587.741	278.2554	0.0741993	0.417974	0.464009	0.0438181	2.245839	0.7196483	15.94101	1.890676
396	-4300.906	-4585.746	284.8403	0.0424786	0.70232	0.124307	0.130894	1.403765	0.8647587	12.60002	2.41903
402	-4310.951	-4594.856	283.9058	0.0445489	0.401356	0.412256	0.141839	2.135226	0.7760413	13.20188	1.47802
408	-4304.067	-4581.855	277.7883	0.165775	0.397147	0.325193	0.111884	2.49646	0.6875643	15.81331	2.712368
414	-4294.33	-4577.522	283.192	0.104772	0.536589	0.242938	0.115701	1.502736	0.6761902	13.33096	2.958524
420	-4308.184	-4593.236	285.0513	0.138702	0.418368	0.213283	0.229647	1.750448	0.8598169	11.74543	4.462836
426	-4317.666	-4599.389	281.7224	0.0753785	0.510818	0.0886061	0.325197	3.344733	0.8838879	12.1778	8.240625
432	-4306.102	-4590.893	284.7902	0.116664	0.534841	0.051744	0.296751	3.344733	0.8798285	11.82598	2.669343
438	-4301.498	-4582.364	280.866	0.109938	0.614737	0.0204337	0.254891	3.344733	0.5787865	14.01021	2.710557
444	-4317.307	-4599.693	282.3858	0.16291	0.517784	0.051814	0.267492	3.344733	0.7500773	12.80498	3.811822
450	-4321.48	-4606.695	285.2153	0.0872951	0.36267	0.365197	0.184838	4.102003	0.9564888	11.27957	2.902852
456	-4310.782	-4591.979	281.197	0.22846	0.164305	0.53526	0.0719749	2.460653	0.6503621	13.79745	3.658155
462	-4310.629	-4593.007	282.3776	0.205205	0.078677	0.681206	0.0349119	2.460653	0.7653354	13.55178	2.299859
468	-4335.401	-4620.609	285.2077	0.0614728	0.342706	0.544045	0.0517764	0.749847	0.621072	13.01789	2.014277
474	-4354.474	-4635.593	281.1194	0.297591	0.026032	0.654656	0.0217203	4.879798	0.655649	13.25755	3.312392
480	-4332.005	-4617.353	285.3482	0.0598094	0.434654	0.483887	0.0216487	1.745127	0.6977569	12.4251	2.007313
486	-4325.102	-4607.996	282.8936	0.0137415	0.376986	0.517796	0.0914768	1.055229	0.6424559	14.60281	0.8077258
492	-4306.423	-4592.369	285.9463	0.00752118	0.570273	0.409484	0.0127219	1.055229	0.5481555	13.06809	0.8077258
498	-4305.88	-4589.875	283.9945	0.00497545	0.547579	0.409078	0.0383674	1.262707	0.7384683	13.87991	0.8077258
504	-4300.098	-4585.858	285.7599	0.00983733	0.653426	0.280531	0.0562062	0.7477055	0.7438375	12.69239	1.951981
510	-4302.883	-4583.069	280.1859	0.0444626	0.526767	0.346789	0.0819811	1.203179	0.8094871	14.79707	3.50833
516	-4301.42	-4586.683	285.2634	0.0842364	0.438689	0.310512	0.166562	2.205357	0.7098582	11.96651	2.902023
522	-4294.572	-4579.943	285.3709	0.0103105	0.641905	0.308311	0.039474	3.211221	0.8350726	11.96651	1.662135
528	-4299.916	-4582.466	282.5502	0.00987485	0.614782	0.337537	0.0378061	0.8611136	0.7504952	14.34012	1.83663
534	-4304.645	-4585.554	280.9089	0.0673268	0.328636	0.543197	0.0608411	2.232415	0.7600883	13.98113	3.623716
540	-4293.509	-4573.698	280.1889	0.109971	0.477635	0.349472	0.0629222	4.912446	0.7125041	13.82938	2.899823
546	-4313.936	-4594.921	280.9852	0.0705992	0.582339	0.224735	0.122327	4.968664	0.727401	12.98272	4.384614
552	-4307.676	-4586.536	278.8599	0.0669501	0.55224	0.213119	0.167691	2.876223	0.7376067	14.68042	4.209165
558	-4310.908	-4592.721	281.8129	0.197831	0.322929	0.270369	0.20887	5.081892	0.8279567	12.46957	4.403533
564	-4314.237	-4594.838	280.6012	0.181605	0.378461	0.248194	0.191739	3.200345	0.7431686	13.627	4.403533
570	-4320.071	-4600.18	280.1093	0.248085	0.324476	0.165511	0.261929	3.514312	0.7965219	13.31233	6.517494
576	-4321.626	-4605.301	283.6755	0.0371943	0.471606	0.307213	0.183987	1.562641	0.8075508	12.13259	6.517494
582	-4311.772	-4595.955	284.1831	0.0715899	0.545768	0.241252	0.14139	1.669601	0.8733207	12.68249	2.825111
588	-4289.586	-4572.763	283.1767	0.117637	0.498096	0.220179	0.164087	4.069697	0.7589486	12.48012	2.825111
594	-4301.357	-4582.545	281.1878	0.0405379	0.588564	0.20378	0.167119	3.231398	0.6634349	13.52584	3.738603
600	-4297.033	-4576.183	279.15	0.0161334	0.692377	0.0585867	0.232903	4.451892	0.7311258	13.7379	5.807608
606	-4304.535	-4586.668	282.1328	0.0158066	0.67835	0.0128327	0.293011	1.7562	0.7650382	12.35951	9.683237
612	-4315.241	-4597.775	282.5335	0.075797	0.550357	0.0145004	0.359345	3.012345	0.830853	11.83833	8.520562
618	-4298.786	-4578.942	280.1557	0.0308286	0.666938	0.0669876	0.235245	2.706139	0.8712036	13.94091	4.42764
624	-4303.774	-4585.138	281.3639	0.059515	0.417971	0.34759	0.174924	2.376038	0.6631117	14.02749	2.684141
630	-4299.535	-4578.635	279.1003	0.324932	0.244288	0.305353	0.125427	5.620946	0.7254091	13.80804	4.43949
636	-4320.702	-4604.316	283.614	0.162302	0.437946	0.147408	0.252344	5.051804	0.9586449	10.98578	6.66533
642	-4341.848	-4623.804	281.956	0.11471	0.454696	0.287672	0.142922	2.971424	0.7444498	13.25632	3.408336
648	-4335.392	-4615.591	280.1986	0.114885	0.385154	0.312194	0.187766	3.26431	0.7161596	14.146	3.230676
654	-4303.316	-4584.99	281.6742	0.14838	0.405778	0.160323	0.285519	2.902289	0.7213872	13.35095	3.713606
660	-4297.229	-4573.753	276.5236	0.171489	0.468973	0.0295521	0.329986	6.063442	0.7519101	14.89469	5.063929
666	-4307.851	-4586.626	278.7748	0.23762	0.272067	0.0330763	0.457237	4.256012	0.6865319	13.49396	8.714532
672	-4299.484	-4574.25	274.7659	0.270959	0.268301	0.0649788	0.395761	4.952634	0.6390514	15.62689	7.486775
678	-4292.785	-4568.283	275.4978	0.311961	0.135557	0.0958028	0.45668	10.3797	0.787311	14.24272	7.485081
684	-4308.723	-4584.045	275.3217	0.263042	0.0891002	0.244635	0.403223	18.27083	0.7973432	13.76632	5.924203
690	-4303.324	-4584.091	280.7673	0.374304	0.126788	0.053311	0.445597	4.509856	0.8207544	12.20322	9.535886
696	-4316.637	-4593.126	276.4885	0.402457	0.0611113	0.0573206	0.479111	8.945028	0.7491836	14.10397	6.632609
702	-4307.619	-4583.042	275.4234	0.400889	0.0911389	0.0307284	0.477244	5.828167	0.6282165	15.5813	5.032286
708	-4329.733	-4608.888	279.1541	0.348342	0.0828324	0.135077	0.433748	5.828167	0.8221489	12.65406	10.22757
714	-4325.471	-4605.243	279.7714	0.349668	0.129056	0.185153	0.336123	7.087284	0.8235269	12.65406	6.679723
720	-4338.328	-4620.115	281.7876	0.320618	0.186877	0.136246	0.356259	3.173863	0.9148151	11.88144	10.25153
726	-4321.22	-4597.507	276.2864	0.320192	0.170766	0.213086	0.295955	7.00845	0.9544992	14.61184	5.642456
732	-4334.362	-4610.688	276.3256	0.268407	0.244433	0.178623	0.308536	2.914746	0.8428231	14.96197	9.355318
738	-4317.338	-4599.376	282.0374	0.280635	0.293666	0.156088	0.269611	4.166592	0.980962	12.19094	5.740358
744	-4317.501	-4602.306	284.8049	0.131023	0.50033	0.238161	0.130485	3.394281	0.8240896	12.19094	1.7152
750	-4308.673	-4592.183	283.5099	0.107607	0.513813	0.244579	0.134001	3.394281	0.850152	11.9904	4.445914
756	-4300.645	-4583.372	282.7266	0.077021	0.55046	0.203693	0.168826	1.9413	0.7584184	13.35586	2.925258
762	-4305.51	-4583.772	278.2627	0.0863604	0.403444	0.351234	0.158962	4.828452	0.6757627	14.5554	3.983812
768	-4306.072	-4591.979	285.907	0.120811	0.407974	0.421012	0.0502032	1.819364	0.9018731	11.7329	2.742795
774	-4290.784	-4575.413	284.6287	0.0239254	0.433882	0.447749	0.0944433	1.20538	0.8734235	12.16483	4.634836
780	-4311.571	-4593.635	282.0642	0.0799726	0.362936	0.454984	0.102107	1.826766	0.7034491	14.1902	1.769499
786	-4309.254	-4591.305	282.0518	0.0378752	0.405344	0.508422	0.0483583	1.168005	0.7729982	14.24448	2.318197
792	-4300.173	-4585.735	285.5617	0.0367555	0.50472	0.370612	0.0879125	1.57954	0.6675789	12.77605	1.154998
798	-4307.223	-4590.905	283.6817	0.0583406	0.494596	0.363178	0.0838851	1.639345	0.8502411	13.33614	1.81117
804	-4306.878	-4589.17	282.292	0.0131738	0.541433	0.35226	0.0931336	1.441596	0.8698092	14.36474	1.289357
810	-4318.39	-4603.355	284.9656	0.0119131	0.682517	0.195505	0.110065	1.441596	0.8936395	12.54594	2.297232
816	-4327.625	-4609.602	281.9769	0.0148709	0.618322	0.177117	0.18969	2.84126	0.8497681	13.6764	2.064451
822	-4331.365	-4614.609	283.2439	0.0107779	0.56879	0.286834	0.133597	3.125745	0.7975724	12.79891	2.496497
828	-4320.153	-4601.906	281.7531	0.0571461	0.625166	0.125606	0.192082	1.719664	0.6984088	14.17484	2.351571
834	-4303.838	-4582.436	278.5987	0.0462593	0.506066	0.292185	0.155489	2.354548	0.762183	15.52906	2.351571
840	-4310.95	-4589.465	278.5153	0.106158	0.476478	0.241519	0.175844	1.138534	0.7361473	16.12466	2.26823
846	-4308.219	-4590.783	282.5643	0.0762359	0.545232	0.252252	0.12628	1.802258	0.772944	12.10174	9.750627
852	-4316.225	-4601.635	285.41	0.0809593	0.343362	0.49689	0.0787886	1.802258	0.9387783	11.9997	2.68372
858	-4329.553	-4614.303	284.7495	0.0839153	0.451295	0.433501	0.0312884	2.818383	0.7880072	11.9997	2.84436
864	-4333.683	-4617.502	283.8194	0.210993	0.189453	0.510927	0.0886266	2.621397	0.7865962	12.63915	2.576024
870	-4323.047	-4606.135	283.0882	0.183232	0.404642	0.294638	0.117488	2.271732	0.7734517	12.65979	4.261856
876	-4301.022	-4585.125	284.1026	0.10096	0.487809	0.255865	0.155366	4.098293	0.9649212	12.09653	2.20784
882	-4311.529	-4594.843	283.3138	0.123877	0.476157	0.249753	0.150213	2.799674	0.7739842	12.66133	3.164812
888	-4308.858	-4596.069	287.2112	0.146045	0.39195	0.338356	0.123648	1.887651	0.9054695	10.88734	3.164812
894	-4312.691	-4593.229	280.5381	0.239016	0.261306	0.289977	0.209701	3.211175	0.7736103	13.87127	3.523633
900	-4335.907	-4617.88	281.9734	0.0871605	0.331772	0.55363	0.0274371	0.8456014	0.9782438	13.80358	4.119638
906	-4331.118	-4610.862	279.7441	0.0787256	0.372415	0.464211	0.0846486	3.764372	0.7194196	14.96611	1.277033
912	-4316.3	-4594.57	278.2696	0.110449	0.119524	0.651269	0.118758	4.552778	0.733385	14.55408	4.109554
918	-4311.909	-4592.98	281.071	0.324091	0.104716	0.393949	0.177244	2.789083	0.8462199	13.19327	5.57362
924	-4322.701	-4601.893	279.1926	0.126726	0.626843	0.0764448	0.169986	4.563086	0.7868781	13.3574	7.432028
930	-4310.734	-4591.017	280.2831	0.123256	0.609675	0.0743512	0.192718	3.744183	0.8128582	13.15341	6.498611
936	-4317.04	-4598.628	281.5882	0.0862611	0.504505	0.267856	0.141378	1.348593	0.7996179	14.31575	2.512707
942	-4302.488	-4589.204	286.7161	0.0843603	0.493388	0.342441	0.0798103	1.460192	1.006756	10.6667	5.601855
948	-4309.95	-4592.868	282.9181	0.0847578	0.495713	0.285965	0.133564	2.004304	0.672121	13.44656	2.414871
954	-4307.487	-4588.788	281.3001	0.121602	0.398272	0.325355	0.154772	1.231807	0.8189166	13.9602	4.429696
960	-4310.9	-4592.463	281.5634	0.216992	0.403705	0.103121	0.276182	2.687132	0.6789905	13.10024	5.373071
966	-4319.893	-4596.451	276.5582	0.183808	0.21125	0.391731	0.213211	3.585782	0.6573642	15.43296	5.373071
972	-4304.407	-4586.546	282.1388	0.189632	0.128588	0.521851	0.159928	2.937399	0.6830356	13.08545	3.835421
978	-4306.588	-4589.542	282.9533	0.101841	0.44851	0.352111	0.0975381	1.462339	0.7350248	13.32396	3.35139
984	-4302.689	-4587.269	284.5795	0.0724367	0.383609	0.451685	0.092269	2.259036	0.7554027	12.32558	2.759642
990	-4323.298	-4608.591	285.2932	0.105202	0.57944	0.175987	0.139372	2.356453	0.7582502	11.84066	2.996399
996	-4329.079	-4608.696	279.6168	0.0476206	0.619969	0.188296	0.144114	2.040239	0.7762314	13.72976	8.462663
1002	-4310.609	-4592.579	281.9698	0.0430505	0.566974	0.212579	0.177396	3.083117	0.8204399	13.45899	2.506061
1008	-4317.826	-4602.257	284.4308	0.0342522	0.571509	0.215424	0.178815	4.059033	0.7569473	12.05304	2.18344
1014	-4344.651	-4623.181	278.5298	0.0961951	0.301972	0.54803	0.0538026	3.058634	0.733137	15.48786	1.975716
1020	-4325.613	-4607.09	281.4774	0.129066	0.307968	0.505296	0.0576702	2.081503	0.9131028	14.18702	2.01476
1026	-4339.132	-4620.107	280.975	0.138232	0.392516	0.22383	0.245422	2.606419	0.7487993	14.12088	2.636565
1032	-4317.685	-4600.032	282.3475	0.128307	0.364333	0.40844	0.0989201	2.049383	0.9019963	13.24659	3.562632
1038	-4318.881	-4601.913	283.0316	0.101118	0.498338	0.167748	0.232796	3.411263	0.9916216	12.51663	3.136223
1044	-4311.242	-4593.229	281.9869	0.248323	0.359535	0.103322	0.28882	7.274862	0.9602801	11.37779	6.766033
1050	-4319.288	-4593.456	274.1676	0.0679766	0.464904	0.132512	0.334608	9.39895	0.776672	14.86208	8.804068
1056	-4324.588	-4607.399	282.8107	0.0904921	0.449465	0.0639428	0.3961	3.2369	0.7764363	12.67652	3.540615
1062	-4340.422	-4620.958	280.5362	0.0885349	0.568728	0.0123322	0.330405	2.385521	0.5844295	13.14969	8.948666
1068	-4336.22	-4620.85	284.6304	0.194181	0.234019	0.259337	0.312462	3.739442	0.6888258	11.91318	2.623041
1074	-4326.18	-4610.82	284.6394	0.302837	0.201253	0.255009	0.240902	3.739442	0.8095332	10.538	8.499976
1080	-4327.353	-4608.788	281.435	0.244055	0.371423	0.159697	0.224825	5.471342	0.6963665	12.39709	5.516463
1086	-4308.07	-4589.302	281.2324	0.201264	0.3063	0.137078	0.355358	6.49824	0.869587	12.28505	5.154693
1092	-4315.418	-4596.843	281.425	0.213683	0.325201	0.0838309	0.377285	5.672461	0.7723397	12.24242	5.894404
1098	-4307.019	-4588.801	281.7815	0.150894	0.54312	0.0556282	0.250358	2.283482	0.8383559	12.92456	5.950349
1104	-4326.331	-4603.936	277.6052	0.189854	0.374494	0.120652	0.314999	4.595148	0.7429319	14.57541	5.435336
1110	-4308.16	-4591.36	283.1994	0.250592	0.284949	0.224779	0.23968	2.672412	0.8998734	12.3171	4.584886
1116	-4315.854	-4596.157	280.3027	0.303435	0.238183	0.21403	0.244351	4.289469	0.8714308	12.59762	8.697799
1122	-4315.953	-4598.231	282.2779	0.259831	0.166723	0.370531	0.202915	3.506423	0.8016503	11.98469	7.630287
1128	-4325.978	-4608.304	282.3257	0.226929	0.272241	0.323611	0.17722	4.427637	0.9805993	12.50461	3.532482
1134	-4337.716	-4618.778	281.062	0.285344	0.131574	0.457655	0.125427	2.343082	0.8357963	13.77091	3.812394
1140	-4329.205	-4606.506	277.3013	0.31094	0.0132772	0.56775	0.108033	11.31588	0.7360261	13.77091	4.672947
1146	-4332.921	-4609.432	276.5111	0.349683	0.0125307	0.535827	0.101959	10.12962	0.6814504	13.77091	7.693957
1152	-4321.054	-4600.675	279.6218	0.408977	0.0197369	0.277091	0.294195	12.6897	0.823013	11.84463	7.172605
1158	-4322.29	-4601.215	278.9253	0.436394	0.229994	0.0196951	0.313917	5.641364	0.9330059	13.11558	7.81702
1164	-4334.313	-4616.237	281.9244	0.333866	0.365144	0.00372817	0.297262	8.899452	0.8930901	11.04214	7.547257
1170	-4327.458	-4606.594	279.1359	0.28815	0.370479	0.0233539	0.318017	4.970461	0.7907214	13.06498	8.82901
1176	-4324.974	-4601.02	276.0468	0.334069	0.387575	0.0270755	0.25128	3.440902	0.6532402	15.34108	7.475526
1182	-4334.244	-4612.717	278.4734	0.294741	0.130847	0.368868	0.205544	3.440902	0.6303115	15.14429	2.866208
1188	-4323.059	-4601.572	278.513	0.205738	0.30547	0.313886	0.174906	3.201479	0.8023569	14.96175	3.336271
1194	-4323.477	-4603.361	279.8842	0.293912	0.0428212	0.413401	0.249866	4.347369	0.8700803	13.03551	7.267927
1200	-4321.947	-4598.684	276.7366	0.425548	0.0254787	0.252008	0.296966	14.60505	0.738266	13.42446	5.872535
1206	-4328.521	-4606.97	278.4491	0.353449	0.0233458	0.382928	0.240278	2.994036	0.9658654	14.56054	4.954896
1212	-4319.778	-4596.495	276.7164	0.283568	0.00892263	0.320782	0.386728	7.181742	0.8956996	14.2622	6.278159
1218	-4319.673	-4599.568	279.8948	0.369401	0.00697582	0.391907	0.231716	4.161688	0.7346845	13.69259	4.574276
1224	-4319.773	-4599.698	279.9251	0.441238	0.00261444	0.390895	0.165253	5.22894	0.8100128	13.29081	4.989075
1230	-4323.128	-4602.226	279.0981	0.352908	0.00110755	0.454037	0.191947	3.627799	0.7412941	14.34807	4.148646
1236	-4305.283	-4586.405	281.1226	0.428111	0.000805398	0.338233	0.232851	6.296875	0.8345483	12.05078	6.897109
1242	-4334.934	-4610.559	275.6251	0.446098	0.00113211	0.310135	0.242634	20.45254	0.7736015	13.25183	6.897109
1248	-4329.345	-4608.584	279.2389	0.338603	0.00192724	0.470589	0.188881	10.29403	0.9010546	12.47169	6.272163
1254	-4325.186	-4604.636	279.4503	0.328146	0.00388431	0.523422	0.144548	4.932377	0.845496	13.10874	7.421851
1260	-4343.609	-4619.944	276.3354	0.35317	0.0140339	0.285729	0.347067	9.429449	0.9312702	14.27511	5.340403
1266	-4330.859	-4612.281	281.4215	0.32607	0.0137768	0.535031	0.125122	3.548681	0.8215732	13.01595	4.582502
1272	-4326.862	-4605.113	278.2517	0.374433	0.0213496	0.341754	0.262463	8.587274	0.8561674	12.96686	7.89775
1278	-4323.827	-4607.308	283.481	0.157651	0.333901	0.309469	0.198979	2.402897	0.8561674	12.23678	4.792961
1284	-4328.882	-4612.683	283.8011	0.11406	0.422778	0.307428	0.155735	2.471489	0.6550484	12.47413	3.527161
1290	-4319.905	-4604.48	284.5759	0.11209	0.309063	0.439316	0.139531	4.620888	0.8622284	11.81242	2.10524
1296	-4316.314	-4601.309	284.9951	0.13537	0.373254	0.34185	0.149526	2.0082	0.8177492	11.81242	3.987849
1302	-4310.67	-4592.641	281.9713	0.175794	0.141216	0.536998	0.145993	4.415715	0.8311102	12.94236	2.952653
1308	-4316.46	-4603.488	287.0277	0.190849	0.149601	0.562426	0.0971231	1.509797	0.8805893	11.59246	1.914183
1314	-4306.934	-4590.008	283.0735	0.163155	0.257559	0.480811	0.0984745	3.269331	0.7506761	13.00753	2.11409
1320	-4301.212	-4583.321	282.1084	0.194441	0.20876	0.495347	0.101452	2.93634	0.7679715	13.25368	3.144817
1326	-4308.731	-4592.106	283.3752	0.11385	0.195688	0.639574	0.0508874	2.601368	0.6960236	13.27711	1.650066
1332	-4310.804	-4593.815	283.0115	0.190992	0.174819	0.571365	0.0628242	4.321439	0.8107125	12.46399	2.860808
1338	-4340.843	-4620.361	279.5185	0.42493	0.134899	0.241994	0.198177	5.047953	0.8299175	13.50761	5.096423
1344	-4325.848	-4612.36	286.5112	0.281133	0.307088	0.260262	0.151518	2.204041	0.9905598	11.17467	2.881805
1350	-4325.936	-4606.735	280.7996	0.134071	0.375327	0.3056	0.185002	6.272769	0.771697	12.81111	4.274923
