Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
0	-4317.159	-4595.582	278.4238	0.229731	0.0782394	0.354015	0.338015	5.033193	0.6812724	14.28124	4.551542
6	-4327.378	-4604.82	277.4423	0.306623	0.0938311	0.298322	0.301224	11.89431	0.7918346	13.36379	5.735816
12	-4306.27	-4603.305	297.0348	0.20543	0.471343	0.0784179	0.24481	8.069317	4.0862	0.07117548	4.545599
18	-4310.953	-4609.986	299.0333	0.224404	0.514878	0.0169762	0.243742	3.131496	4.092109	0.07149694	4.662427
24	-4315.051	-4613.888	298.8364	0.207507	0.439596	0.112101	0.240796	4.14187	4.110786	0.07478582	3.986168
30	-4296.206	-4594.629	298.4228	0.272432	0.403582	0.102917	0.221069	5.629756	4.110786	0.07660427	3.557444
36	-4292.774	-4592.238	299.4633	0.198663	0.412352	0.154589	0.234395	3.532981	4.110786	0.07099513	3.313293
42	-4294.817	-4594.715	299.8975	0.241186	0.380306	0.187678	0.19083	3.543416	4.110786	0.07464628	2.653405
48	-4303.462	-4602.831	299.3691	0.169858	0.563573	0.132174	0.134394	3.543416	4.110786	0.06676491	3.376704
54	-4303.838	-4600.581	296.7421	0.307823	0.294732	0.0948453	0.3026	6.141466	4.110786	0.06676491	6.711195
60	-4301.541	-4598.443	296.9023	0.307823	0.294732	0.0948453	0.3026	8.486902	4.084702	0.06666349	4.437787
66	-4314.631	-4611.479	296.8479	0.293612	0.255144	0.140941	0.310302	11.42088	4.170485	0.07157036	2.999289
72	-4311.768	-4607.245	295.4765	0.268869	0.210952	0.312607	0.207572	13.69695	4.128458	0.06721508	4.623557
78	-4311.212	-4609.748	298.5357	0.20408	0.319724	0.286175	0.190021	4.129761	4.146395	0.06842656	4.386383
84	-4311.377	-4609.627	298.2501	0.31272	0.201024	0.29222	0.194035	4.750422	4.146395	0.06655003	4.324324
90	-4305.926	-4603.381	297.4558	0.237915	0.152937	0.448662	0.160486	6.542406	4.088957	0.07323114	4.792147
96	-4312.288	-4610.034	297.7464	0.293361	0.188579	0.246462	0.271598	7.654385	4.051488	0.07000105	3.434165
102	-4295.825	-4594.119	298.2939	0.309585	0.199009	0.360154	0.131252	4.867372	4.043244	0.07000105	4.432244
108	-4305.501	-4603.756	298.2546	0.303781	0.221949	0.244246	0.230024	4.867372	4.049945	0.06623059	4.39996
114	-4289.799	-4588.446	298.6476	0.303781	0.221949	0.244246	0.230024	4.05666	4.049945	0.06623059	4.370536
120	-4293.841	-4590.829	296.9886	0.409158	0.210044	0.0311159	0.349682	6.107701	4.043869	0.07744951	6.599688
126	-4298.757	-4596.054	297.2972	0.367581	0.204351	0.0919854	0.336083	6.107701	3.969065	0.08977261	6.295768
132	-4298.76	-4598.692	299.9325	0.228501	0.423998	0.172341	0.17516	2.62852	3.969065	0.08761247	4.038836
138	-4302.063	-4601.868	299.8054	0.14228	0.495107	0.158076	0.204537	4.486621	3.9033	0.09175123	2.652127
144	-4306.418	-4608.292	301.874	0.124937	0.402138	0.349676	0.123249	1.4738	3.864886	0.09532016	2.463215
150	-4299.651	-4600.886	301.2356	0.13719	0.412483	0.383969	0.0663579	2.377854	3.867954	0.09210705	2.333761
156	-4299.175	-4600.624	301.4492	0.149519	0.446978	0.306191	0.0973118	2.173237	3.797888	0.09210705	2.333761
162	-4302.638	-4604.047	301.4096	0.149278	0.446256	0.305697	0.0987692	2.173237	3.92986	0.08481241	2.108253
168	-4304.522	-4603.737	299.2154	0.0863097	0.529293	0.292668	0.0917287	5.299312	3.935648	0.08427607	2.858638
174	-4308.508	-4608.944	300.4361	0.255842	0.289358	0.321117	0.133682	2.496949	3.936494	0.09244608	3.390894
180	-4304.298	-4603.237	298.939	0.269521	0.304829	0.255755	0.169896	4.181274	3.916042	0.08347498	4.324344
186	-4303.728	-4602.279	298.5508	0.336455	0.112437	0.321437	0.229671	6.264603	3.921193	0.08491291	3.380942
192	-4315.213	-4613.079	297.8658	0.336455	0.112437	0.321437	0.229671	6.647705	3.915374	0.08083678	4.376769
198	-4308.541	-4607.115	298.574	0.370057	0.207671	0.158874	0.263399	4.574397	3.915374	0.09682455	4.98757
204	-4296.623	-4595.715	299.0917	0.246821	0.253731	0.280843	0.218605	4.008212	3.797915	0.1040254	4.824451
210	-4308.389	-4607.917	299.5281	0.341094	0.169424	0.275239	0.214242	4.008212	3.797915	0.1148576	4.05888
216	-4325.161	-4624.255	299.0935	0.341094	0.169424	0.275239	0.214242	4.028346	3.797915	0.1104254	4.903854
222	-4313.673	-4614.094	300.4206	0.343758	0.127168	0.368267	0.160808	2.822847	3.797915	0.1146356	3.602344
228	-4292.906	-4590.03	297.1242	0.483984	0.119635	0.169977	0.226404	7.512966	3.781678	0.1200436	6.559437
234	-4303.652	-4599.055	295.4031	0.410367	0.183445	0.212671	0.193516	14.41571	3.772355	0.1115053	6.328952
240	-4300.414	-4599.946	299.5318	0.143555	0.494586	0.189462	0.172397	2.843649	3.756264	0.113486	5.571342
246	-4302.85	-4604.158	301.308	0.138389	0.558526	0.136893	0.166193	3.036437	3.772009	0.1239061	2.104427
252	-4314.847	-4614.763	299.9158	0.354679	0.181832	0.258262	0.205227	4.377901	3.730499	0.1175771	3.159298
258	-4307.038	-4607.031	299.9927	0.244434	0.452947	0.177987	0.124631	3.232393	3.741265	0.1201434	4.142453
264	-4312.49	-4613.714	301.2245	0.141176	0.43527	0.311554	0.111999	1.586748	3.757096	0.1201434	3.912643
270	-4313.221	-4613.954	300.7334	0.149182	0.427322	0.364465	0.059032	2.062259	3.806458	0.1112163	3.927893
276	-4314.073	-4614.799	300.7261	0.137462	0.425301	0.199676	0.237561	1.897561	3.789116	0.1079726	4.181292
282	-4306.521	-4606.143	299.6222	0.125195	0.430731	0.227714	0.21636	3.584182	3.789116	0.09779023	4.074347
288	-4313.481	-4611.157	297.6765	0.146292	0.503316	0.0892162	0.261175	8.488959	3.795608	0.1089541	4.271194
294	-4312.293	-4613.124	300.8307	0.248619	0.566916	0.0416755	0.14279	2.529413	3.840104	0.1034605	2.993602
300	-4317.322	-4616.326	299.0043	0.207009	0.521944	0.0347005	0.236347	4.429481	3.847758	0.09883178	4.371757
306	-4322.131	-4620.791	298.6593	0.177518	0.551128	0.0413644	0.229989	4.906683	3.847758	0.0959745	4.597149
312	-4320.434	-4619.374	298.9401	0.188138	0.503731	0.0354694	0.272662	6.217277	3.847758	0.1016389	3.114869
318	-4327.485	-4626.777	299.2923	0.164154	0.440078	0.157561	0.238207	5.318299	3.849664	0.1016389	3.114869
324	-4321.844	-4621.902	300.0581	0.196764	0.507158	0.101638	0.19444	3.52308	3.849664	0.09474366	3.160808
330	-4336.105	-4638.414	302.3083	0.109435	0.361576	0.427157	0.101832	1.68186	3.827969	0.09401932	1.674674
336	-4323.556	-4623.459	299.9028	0.170223	0.469454	0.207101	0.153221	5.399138	3.869749	0.09401932	2.013289
342	-4351.921	-4650.214	298.2928	0.091046	0.272421	0.545472	0.0910609	6.435736	4.131659	0.06214105	2.896875
348	-4344.593	-4645.541	300.9479	0.143362	0.400899	0.321733	0.134007	2.403985	4.157724	0.07038667	1.993433
354	-4315.927	-4616.141	300.2132	0.100006	0.564104	0.206798	0.129093	3.364032	3.871321	0.0964553	3.033519
360	-4328.78	-4630.195	301.4149	0.129481	0.419974	0.392596	0.0579484	2.597697	3.871321	0.0964553	1.93208
366	-4310.161	-4609.9	299.7387	0.26522	0.145919	0.488161	0.1007	3.7552	3.937499	0.0964553	3.376201
372	-4314.202	-4613.656	299.4544	0.212371	0.202435	0.474685	0.110508	4.288071	3.937499	0.09433131	3.376201
378	-4311.192	-4609.995	298.8025	0.301721	0.227868	0.306196	0.164214	6.507105	3.937499	0.09497716	2.924948
384	-4319.082	-4615.941	296.8584	0.415736	0.209624	0.0817433	0.292897	9.863107	3.937874	0.09389067	4.626841
390	-4314.823	-4614.024	299.2003	0.184856	0.328388	0.346043	0.140713	2.713784	4.587113	0.03722414	2.788013
396	-4333.172	-4630.903	297.7311	0.255737	0.185498	0.353857	0.204908	6.183725	4.581731	0.03894018	2.555941
402	-4319.108	-4617.486	298.3782	0.226927	0.369524	0.183988	0.219561	3.045865	4.581731	0.03690167	3.880036
408	-4325.293	-4622.353	297.06	0.357255	0.107599	0.390077	0.145068	5.908914	4.543413	0.03690167	3.880036
414	-4325.801	-4622.868	297.0671	0.284984	0.0858324	0.508197	0.120986	4.802312	4.543413	0.03920665	4.957654
420	-4299.098	-4597.132	298.0335	0.357184	0.107578	0.3836	0.151638	3.935593	4.550946	0.04132039	3.866177
426	-4309.599	-4609.03	299.4311	0.244087	0.289583	0.362706	0.103624	1.897082	4.550946	0.04119615	3.600492
432	-4316.409	-4614.788	298.3788	0.276885	0.194124	0.411443	0.117548	3.396292	4.550946	0.03951031	3.672764
438	-4317.727	-4617.269	299.5419	0.162108	0.176009	0.559811	0.102073	2.188737	4.550946	0.03910136	2.940584
444	-4316.521	-4616.535	300.0142	0.163439	0.370705	0.394014	0.0718422	2.053944	4.550946	0.0366163	2.272867
450	-4301.976	-4600.4	298.4242	0.232668	0.411011	0.239793	0.116528	4.960245	4.592823	0.03679563	2.173565
456	-4310.174	-4609.965	299.7909	0.231396	0.408766	0.238483	0.121355	2.04374	4.53389	0.03995736	2.76814
462	-4303.948	-4602.997	299.0488	0.158937	0.264587	0.468587	0.107889	3.102668	4.53389	0.03804047	2.76814
468	-4320.002	-4616.291	296.2883	0.230835	0.149272	0.592524	0.0273687	11.47058	4.506963	0.03804047	2.442018
474	-4313.861	-4611.468	297.607	0.223632	0.119647	0.574033	0.0826879	6.010035	4.506963	0.03954827	3.000793
480	-4333.604	-4633	299.3964	0.221789	0.454255	0.068342	0.255614	4.246734	3.932951	0.08642391	3.395524
486	-4309.831	-4610.85	301.0194	0.161782	0.425715	0.299143	0.11336	2.264526	4.025442	0.08708517	2.467954
492	-4340.235	-4639.095	298.8597	0.236417	0.29887	0.425564	0.0391491	3.176151	4.719076	0.03219134	2.468705
498	-4336.709	-4635.198	298.4891	0.111213	0.348496	0.496227	0.0440639	5.229875	4.671261	0.03347543	1.719067
504	-4304.424	-4605.085	300.6609	0.221506	0.325589	0.328894	0.124011	2.798663	3.933448	0.0926616	2.694171
510	-4305.526	-4606.146	300.6195	0.221494	0.352781	0.356362	0.069363	2.239751	3.933448	0.08832682	3.317233
516	-4326.655	-4625.944	299.2892	0.25807	0.411035	0.215823	0.115072	3.873643	3.933448	0.08719283	3.961251
522	-4312.569	-4612.543	299.9734	0.188228	0.427754	0.191532	0.192486	3.86881	3.933448	0.0812984	2.656999
528	-4308.453	-4607.917	299.4637	0.27396	0.353312	0.0925719	0.280157	3.641176	3.933448	0.0812984	3.744114
534	-4318.606	-4617.957	299.3503	0.218324	0.476818	0.0662427	0.238615	3.997481	3.933448	0.07894755	3.564741
540	-4323.886	-4624.262	300.3763	0.2363	0.430377	0.126784	0.206539	2.803671	3.933448	0.08510957	3.038051
546	-4310.052	-4611.363	301.3106	0.170265	0.56053	0.033611	0.235594	2.2665	3.956473	0.08790995	2.157455
552	-4312.182	-4611.403	299.2204	0.195462	0.525137	0.0314887	0.247913	3.690445	3.975226	0.09657417	4.382677
558	-4311.827	-4610.518	298.6905	0.20844	0.461407	0.0266055	0.303548	4.910041	3.975226	0.09400748	4.221424
564	-4319.354	-4618.475	299.1215	0.166333	0.518111	0.0764444	0.239111	2.700586	4.637551	0.03103411	2.580427
570	-4324.004	-4621.432	297.4275	0.135885	0.481379	0.0709412	0.311794	4.604691	4.637551	0.0332623	3.859834
576	-4313.634	-4610.255	296.6213	0.077695	0.651282	0.0530443	0.217979	6.902944	4.637551	0.03093998	3.530155
582	-4321.709	-4618.517	296.808	0.306417	0.376625	0.129329	0.187629	3.715691	4.689701	0.03093998	5.977873
588	-4319.74	-4617.278	297.5382	0.169976	0.450714	0.15477	0.224539	4.608993	4.704979	0.02880478	3.27541
594	-4320.671	-4619.325	298.654	0.125552	0.54634	0.159778	0.16833	3.57668	4.732091	0.02856093	2.260463
600	-4326.291	-4626.359	300.0681	0.111224	0.48863	0.299244	0.100902	1.433061	4.732091	0.02856093	2.320641
606	-4314.29	-4614.725	300.4351	0.110075	0.483585	0.352343	0.0539968	1.602681	4.703401	0.02789366	1.650954
612	-4316.282	-4617.333	301.0508	0.0643666	0.576024	0.309447	0.0501628	3.336745	3.912109	0.09473953	1.756422
618	-4310.513	-4612.866	302.3525	0.0517091	0.552661	0.361044	0.0345864	1.739003	3.912109	0.08932957	1.420225
624	-4314.94	-4616.573	301.6338	0.0332005	0.649684	0.254411	0.0627047	2.542126	3.912109	0.09444757	1.63047
630	-4317.054	-4618.303	301.2494	0.0587634	0.558021	0.256959	0.126257	2.787911	3.879701	0.107242	2.092602
636	-4304.802	-4604.24	299.4386	0.0981601	0.558877	0.205916	0.137047	5.220828	3.917195	0.09745599	2.773551
642	-4304.465	-4605.071	300.606	0.178039	0.438756	0.17465	0.208555	2.642576	3.917195	0.08855315	2.907537
648	-4308.017	-4606.053	298.0359	0.247533	0.233192	0.409418	0.109857	4.902473	3.917195	0.08483663	5.663035
654	-4320.566	-4619.298	298.732	0.250643	0.386589	0.150949	0.211818	3.735053	3.952298	0.08483663	5.240544
660	-4307.258	-4608.073	300.8148	0.169775	0.324326	0.328195	0.177704	1.690426	3.952298	0.08589958	3.646115
666	-4307.383	-4608.584	301.2015	0.183724	0.379141	0.309649	0.127485	1.841552	3.952298	0.082182	2.707781
672	-4324.896	-4626.005	301.1095	0.139404	0.416136	0.309054	0.135406	2.550974	3.416013	0.213236	4.170396
678	-4309.293	-4611.838	302.5452	0.11578	0.427559	0.317538	0.139123	1.676531	3.416013	0.2035741	2.690669
684	-4315.911	-4617.204	301.2924	0.16029	0.290661	0.439612	0.109437	3.545995	3.42211	0.2035741	2.712571
690	-4320.178	-4620.926	300.748	0.197503	0.125984	0.54167	0.134843	2.368139	3.395846	0.2035741	5.225874
